"Force","Voltage","Acceleration1","Acceleration2","Acceleration3","Fs",
-9.2844,0.00898,-0.28972,-0.16902,-0.15226,,
-24.3437,0.039689,-0.44205,-0.31523,-0.25416,,
-38.1308,0.067992,-0.59363,-0.44566,-0.34144,,
-50.3363,0.093004,-0.722,-0.54399,-0.40789,,
-60.3902,0.11398,-0.83864,-0.61969,-0.46887,,
-68.0942,0.1304,-0.92765,-0.68145,-0.49607,,
-73.456,0.1419,-0.98179,-0.72525,-0.51177,,
-76.1729,0.14837,-0.99521,-0.75232,-0.5344,,
-76.5057,0.14987,-0.99934,-0.76041,-0.51861,,
-74.5293,0.14667,-0.97136,-0.73656,-0.4962,,
-70.3892,0.13919,-0.91557,-0.6837,-0.44586,,
-64.5441,0.12801,-0.82568,-0.60082,-0.3617,,
-57.1138,0.11378,-0.70351,-0.49395,-0.2741,,
-48.5078,0.097251,-0.5879,-0.36533,-0.17295,,
-39.2781,0.07921,-0.45959,-0.23561,-0.07015,,
-29.5723,0.060402,-0.32829,-0.11287,0.02235,,
-19.9714,0.041552,-0.19642,0.0045849,0.11745,,
-10.7395,0.023315,-0.054495,0.11228,0.2022,,
-2.0753,0.0062648,0.072664,0.21809,0.28545,,
5.6447,-0.0091808,0.1926,0.32787,0.35598,,
12.4778,-0.022702,0.30984,0.43424,0.42247,,
18.2845,-0.03412,0.40965,0.52635,0.49718,,
22.8664,-0.043382,0.50811,0.59886,0.55338,,
26.5106,-0.050555,0.59417,0.63825,0.60543,,
29.0773,-0.055818,0.66273,0.66034,0.65041,,
30.7455,-0.059408,0.72441,0.67313,0.68387,,
31.7763,-0.061672,0.75875,0.68006,0.70637,,
32.1658,-0.062928,0.78401,0.68857,0.72686,,
32.3173,-0.063574,0.79776,0.69185,0.72893,,
32.341,-0.063949,0.80949,0.68413,0.72167,,
32.2352,-0.064352,0.80558,0.66996,0.71026,,
32.3937,-0.065073,0.7916,0.64335,0.67258,,
32.6816,-0.066307,0.75937,0.62407,0.61466,,
33.232,-0.068158,0.70792,0.60929,0.57747,,
34.1258,-0.07067,0.65191,0.58553,0.52372,,
35.2017,-0.073817,0.61196,0.5688,0.45758,,
36.6196,-0.077484,0.57067,0.53905,0.40834,,
38.2693,-0.081511,0.52377,0.4959,0.34148,,
39.8706,-0.085687,0.47001,0.44652,0.25979,,
41.5678,-0.089775,0.42073,0.37381,0.17599,,
43.0057,-0.093529,0.37435,0.28971,0.090202,,
44.152,-0.096717,0.32504,0.20469,-0.0065242,,
44.9728,-0.099124,0.26616,0.10357,-0.090261,,
45.2368,-0.10058,0.21569,0.0011971,-0.18738,,
45.1001,-0.10097,0.15991,-0.11016,-0.30032,,
44.5061,-0.10025,0.10335,-0.23676,-0.40894,,
43.2715,-0.098435,0.052273,-0.38518,-0.53223,,
41.6921,-0.095578,0.0095608,-0.54266,-0.67452,,
39.6072,-0.091825,-0.03134,-0.70105,-0.79507,,
37.1921,-0.087366,-0.054378,-0.85479,-0.91357,,
34.6188,-0.082399,-0.089481,-0.99108,-1.014,,
31.8441,-0.077174,-0.12462,-1.0965,-1.0853,,
29.199,-0.07193,-0.14823,-1.1772,-1.1375,,
26.7561,-0.066886,-0.17486,-1.2348,-1.1651,,
24.4191,-0.062244,-0.17977,-1.2731,-1.1801,,
22.5267,-0.058149,-0.17046,-1.2978,-1.1642,,
20.8884,-0.054691,-0.15449,-1.2912,-1.1294,,
19.5837,-0.051884,-0.13209,-1.2598,-1.0841,,
18.6394,-0.049678,-0.105,-1.2012,-1.0109,,
17.8711,-0.047955,-0.088999,-1.102,-0.91011,,
17.3638,-0.046518,-0.057188,-0.96952,-0.80798,,
16.9654,-0.045106,-0.039278,-0.81776,-0.65807,,
16.3285,-0.043429,-0.012395,-0.64789,-0.52273,,
15.5543,-0.041156,0.025872,-0.46719,-0.38694,,
14.2618,-0.037953,0.032681,-0.28377,-0.21013,,
12.3313,-0.0335,0.071994,-0.10112,-0.060681,,
9.7018,-0.027496,0.089198,0.082313,0.085329,,
6.1111,-0.019702,0.10346,0.26189,0.24606,,
1.6578,-0.0099437,0.12223,0.4311,0.39686,,
-3.7233,0.0018531,0.12344,0.59183,0.54942,,
-10.2032,0.015676,0.11429,0.73476,0.68807,,
-17.4777,0.031413,0.099477,0.85224,0.80455,,
-25.6653,0.048845,0.055283,0.96265,0.92556,,
-34.5527,0.067643,0.016334,1.0447,1.0237,,
-43.8642,0.087411,-0.031669,1.1016,1.1019,,
-53.5147,0.10765,-0.087917,1.1545,1.1627,,
-63.035,0.12783,-0.15799,1.1881,1.2145,,
-72.1863,0.14737,-0.24245,1.2105,1.2471,,
-80.8552,0.16568,-0.32214,1.2236,1.2547,,
-88.5267,0.18218,-0.39858,1.2197,1.257,,
-95.1596,0.19635,-0.48726,1.2063,1.2614,,
-100.5016,0.20772,-0.5502,1.1861,1.2284,,
-104.2302,0.21591,-0.61592,1.1529,1.1846,,
-106.4103,0.22063,-0.66799,1.1202,1.1425,,
-106.7491,0.22173,-0.70484,1.0797,1.0759,,
-105.2734,0.21914,-0.73221,1.0244,1.0017,,
-102.1579,0.21295,-0.74072,0.96085,0.9198,,
-97.3003,0.20335,-0.73897,0.88627,0.82583,,
-91.0605,0.19065,-0.7365,0.80474,0.73866,,
-83.5536,0.17523,-0.70323,0.70539,0.63001,,
-74.899,0.15758,-0.67503,0.60656,0.52666,,
-65.5642,0.13822,-0.63831,0.49996,0.43115,,
-55.5832,0.1177,-0.59019,0.38079,0.29613,,
-45.2928,0.096598,-0.54679,0.25553,0.17916,,
-35.0801,0.075437,-0.49174,0.11351,0.04458,,
-25.0173,0.054739,-0.42667,-0.04203,-0.10232,,
-15.5015,0.034933,-0.37103,-0.19843,-0.25467,,
-6.66,0.016409,-0.32421,-0.3624,-0.40786,,
1.4595,-0.00055786,-0.28464,-0.52583,-0.55822,,
8.5751,-0.015748,-0.2592,-0.67883,-0.70509,,
14.8512,-0.029051,-0.23255,-0.8367,-0.85578,,
20.2466,-0.040456,-0.22317,-0.98321,-0.98822,,
24.6155,-0.04999,-0.21811,-1.1208,-1.107,,
28.2369,-0.057752,-0.20604,-1.2517,-1.2213,,
30.976,-0.063891,-0.19765,-1.3659,-1.3097,,
33,-0.068592,-0.19394,-1.4581,-1.3844,,
34.4659,-0.072011,-0.19475,-1.5282,-1.4313,,
35.3026,-0.07432,-0.19261,-1.5712,-1.463,,
35.7984,-0.07566,-0.19014,-1.5836,-1.4747,,
35.9522,-0.076111,-0.18596,-1.5756,-1.4608,,
35.6366,-0.07573,-0.17924,-1.541,-1.4318,,
35.0626,-0.074494,-0.16129,-1.4876,-1.392,,
33.9967,-0.072345,-0.14893,-1.4146,-1.3232,,
32.4427,-0.06915,-0.13253,-1.3166,-1.2428,,
30.4071,-0.06476,-0.12395,-1.1974,-1.1462,,
27.6427,-0.05899,-0.1231,-1.0572,-1.0275,,
24.2674,-0.051668,-0.11614,-0.90028,-0.88915,,
20.1507,-0.042596,-0.1343,-0.7276,-0.73492,,
15.0449,-0.031661,-0.14654,-0.55423,-0.58061,,
9.1746,-0.018785,-0.17226,-0.38165,-0.41451,,
2.3066,-0.0039819,-0.19916,-0.2124,-0.25565,,
-5.4535,0.012658,-0.21481,-0.047884,-0.10813,,
-13.907,0.030908,-0.2499,0.10295,0.048327,,
-23.0716,0.050448,-0.2784,0.25422,0.18692,,
-32.5096,0.070821,-0.31681,0.39425,0.31835,,
-42.0002,0.091463,-0.3634,0.52274,0.45279,,
-51.3921,0.11173,-0.39657,0.64396,0.56656,,
-60.0911,0.13088,-0.42252,0.74362,0.66754,,
-67.9573,0.14815,-0.43901,0.8316,0.76552,,
-74.5352,0.16271,-0.43086,0.90564,0.8498,,
-79.3565,0.17381,-0.41319,0.9771,0.93701,,
-82.2678,0.18072,-0.36688,1.0392,1.022,,
-82.7526,0.18281,-0.29652,1.103,1.0915,,
-80.6505,0.17961,-0.21,1.1643,1.1721,,
-75.9409,0.17077,-0.093691,1.2202,1.2424,,
-68.3879,0.15619,0.05092,1.2704,1.3064,,
-58.2528,0.13596,0.20615,1.3194,1.3678,,
-45.6432,0.11039,0.39258,1.3661,1.4169,,
-30.7062,0.080056,0.58767,1.4086,1.4588,,
-14.0421,0.045723,0.7876,1.4489,1.4884,,
4.0935,0.0083767,0.99498,1.4827,1.5078,,
23.0847,-0.030821,1.181,1.508,1.519,,
42.1421,-0.070567,1.3602,1.5215,1.5047,,
60.8032,-0.10947,1.5144,1.5135,1.4706,,
78.1787,-0.14612,1.629,1.4853,1.4235,,
93.6389,-0.17911,1.712,1.4319,1.3319,,
106.6266,-0.20709,1.7396,1.345,1.2148,,
116.4262,-0.22892,1.7239,1.2254,1.0641,,
122.7797,-0.24357,1.6656,1.0651,0.88135,,
125.3185,-0.25032,1.5453,0.86627,0.6744,,
123.6297,-0.24871,1.3861,0.63304,0.42423,,
117.9406,-0.23857,1.1628,0.35701,0.15688,,
108.1253,-0.22011,0.90285,0.058658,-0.12016,,
94.5155,-0.19385,0.61383,-0.29196,-0.42956,,
77.567,-0.16064,0.3073,-0.62367,-0.72379,,
57.7527,-0.12163,-0.027048,-1.0296,-1.0566,,
35.9562,-0.078231,-0.36192,-1.3442,-1.3562,,
12.9609,-0.032094,-0.70744,-1.7868,-1.6801,,
-10.5529,0.015006,-1.0304,-2.0097,-1.9089,,
-33.382,0.061205,-1.3275,-2.5021,-2.2093,,
-54.7947,0.10461,-1.6109,-2.4071,-2.3534,,
-73.9273,0.1434,-1.7394,-2.2383,-5.5278,,
-89.3768,0.17592,-2.54,-2.5409,-4.7562,,
-100.9697,0.20069,-3.2067,-2.7428,-1.396,,
-108.7477,0.21652,-2.3634,-3.0719,-0.29378,,
-111.656,0.22259,-1.3454,-3.0858,-0.43964,,
-109.2494,0.21839,-0.90511,-3.1287,-1.6394,,
-101.0943,0.20385,-1.4331,-2.7036,-2.7731,,
-88.0004,0.17932,-2.0755,-1.9657,-1.3698,,
-71.2626,0.14552,-1.108,-1.6918,-1.1204,,
-50.6197,0.10358,0.10184,-1.5205,-0.96142,,
-26.3004,0.054978,0.29719,-1.0182,-0.89164,,
0.66931,0.0014612,0.13466,-0.52245,-0.68074,,
29.1183,-0.054983,-0.12396,0.15877,0.42896,,
57.4188,-0.11222,0.27729,0.61326,0.56143,,
84.7244,-0.16805,1.2055,0.85629,1.0463,,
110.2707,-0.2203,1.7032,1.2051,0.80959,,
132.8932,-0.26689,2.0905,1.6524,0.86738,,
151.861,-0.30596,2.2272,2.168,1.5906,,
166.1865,-0.33589,2.2373,2.5176,2.1202,,
175.3678,-0.35539,2.3206,3.0278,2.3457,,
179.0457,-0.36356,2.3324,3.0977,2.4284,,
176.8112,-0.35995,2.2858,3.0711,2.3993,,
168.9403,-0.34454,2.2326,3.0032,2.5958,,
155.4897,-0.31773,2.0485,2.7076,1.9409,,
136.8526,-0.28041,1.9439,2.3704,1.7091,,
113.6063,-0.2338,1.9381,1.9032,1.2274,,
86.6014,-0.17954,1.7931,1.3691,1.3007,,
56.9005,-0.11953,1.5564,0.97104,1.2704,,
25.6471,-0.055869,0.93786,0.75289,0.47872,,
-6.1399,0.0091658,-0.14741,0.65181,0.43258,,
-37.4237,0.073288,-0.90287,0.21531,0.32003,,
-67.4006,0.13423,-1.1405,-0.44162,0.018352,,
-94.8909,0.18985,-0.95805,-1.0352,-0.50398,,
-118.6119,0.23824,-0.90053,-1.4991,-1.1268,,
-137.7109,0.27777,-1.3113,-1.6703,-1.2816,,
-151.591,0.30713,-1.7485,-1.9238,-1.523,,
-160.2248,0.3254,-1.6985,-2.1728,-1.5347,,
-163.3213,0.33211,-1.5254,-2.076,-1.2831,,
-160.4917,0.3272,-1.5499,-1.8657,-1.4251,,
-152.0956,0.31104,-1.8915,-1.6187,-0.93272,,
-138.6282,0.28442,-2.113,-1.334,-0.89975,,
-120.8233,0.2485,-1.7477,-1.0633,-0.78463,,
-99.527,0.20476,-0.96979,-0.90437,-0.52241,,
-75.0233,0.15494,-0.4071,-0.78778,-0.5188,,
-48.2298,0.10095,-0.29,-0.55743,-0.27367,,
-20.5099,0.044855,-0.22173,-0.20927,-0.004537,,
7.1698,-0.011297,0.023167,0.40539,0.18211,,
33.6606,-0.065494,0.36531,0.9604,0.52856,,
58.2343,-0.11586,0.56226,1.3087,0.96161,,
80.0648,-0.16069,0.69015,1.6267,1.3379,,
98.113,-0.19858,1.0661,1.8581,1.3795,,
112.1169,-0.22841,1.5886,2.0228,1.4684,,
121.7914,-0.2494,1.9769,2.0186,1.5571,,
126.9206,-0.26115,1.9704,1.8864,1.3848,,
127.6686,-0.26361,1.768,1.7487,1.4073,,
123.8533,-0.25709,1.5816,1.6957,1.2022,,
115.9389,-0.24227,1.3883,1.6785,1.2791,,
104.3992,-0.22006,1.2081,1.4847,1.3171,,
89.7911,-0.19167,0.94333,1.1827,1.0414,,
72.9737,-0.15849,0.64913,0.96555,0.69315,,
54.5501,-0.12203,0.49224,0.60588,0.32779,,
35.1766,-0.083856,0.33611,0.16044,0.027593,,
15.949,-0.045545,0.13886,-0.32947,-0.30123,,
-2.585,-0.0085809,-0.19214,-0.79786,-0.68955,,
-19.7042,0.025666,-0.56758,-1.0579,-0.92034,,
-34.8853,0.056022,-0.80099,-1.3285,-1.1889,,
-47.6848,0.08152,-1.0123,-1.616,-1.3567,,
-57.5269,0.10148,-1.2562,-1.7439,-1.4955,,
-64.2615,0.11547,-1.514,-1.8221,-1.7468,,
-68.1088,0.12335,-1.5651,-1.937,-1.788,,
-68.9327,0.12527,-1.3659,-2.1431,-1.8493,,
-66.9818,0.12162,-1.2623,-2.2938,-1.839,,
-62.4524,0.11303,-1.3525,-2.2533,-1.8053,,
-55.7621,0.10035,-1.4877,-2.1434,-1.8167,,
-47.6597,0.084527,-1.4429,-2.0061,-1.7877,,
-38.4835,0.066652,-1.2335,-1.89,-1.6632,,
-28.7181,0.04782,-1.0615,-1.7085,-1.487,,
-19.0379,0.029153,-0.99785,-1.4296,-1.3835,,
-9.8038,0.011694,-0.91426,-1.1867,-1.2752,,
-1.7396,-0.0036376,-0.72872,-1.0329,-1.0011,,
4.7904,-0.016038,-0.40202,-0.88147,-0.80843,,
9.6643,-0.024915,-0.15064,-0.70629,-0.62399,,
12.543,-0.02987,-0.0040807,-0.47896,-0.45616,,
13.5319,-0.030728,0.070653,-0.18104,-0.27342,,
12.5947,-0.027551,0.10364,0.088861,0.1047,,
9.6186,-0.020594,0.1955,0.31662,0.36431,,
5.1737,-0.01032,0.21648,0.53257,0.49927,,
-0.64434,0.0026163,0.15428,0.68274,0.61116,,
-7.4342,0.017446,0.11467,0.79295,0.76303,,
-14.7337,0.033296,0.13837,0.88249,0.8734,,
-22.2296,0.049233,0.2303,0.96021,0.92267,,
-29.2097,0.064329,0.294,1.0363,1.0216,,
-35.2719,0.077675,0.3022,1.1579,1.1601,,
-40.2162,0.088451,0.3014,1.3134,1.3601,,
-43.47,0.095987,0.29878,1.5085,1.5353,,
-44.9759,0.099724,0.26015,1.659,1.5468,,
-44.5029,0.099325,0.20107,1.7354,1.6278,,
-41.9852,0.094637,0.25565,1.6934,1.625,,
-37.6244,0.085711,0.43969,1.6607,1.5854,,
-31.3034,0.072832,0.62088,1.6327,1.5534,,
-23.2373,0.056457,0.70779,1.5958,1.4793,,
-13.9089,0.037237,0.71064,1.6207,1.4642,,
-3.5389,0.01597,0.72015,1.6424,1.4855,,
7.1917,-0.0064329,0.777,1.6536,1.5179,,
17.9168,-0.028985,0.80781,1.6476,1.4977,,
28.233,-0.050657,0.77277,1.5614,1.4031,,
37.4598,-0.070457,0.75481,1.4155,1.2903,,
45.3255,-0.08743,0.80315,1.2074,1.0425,,
51.3819,-0.10074,0.89762,0.95968,0.77237,,
55.1692,-0.10969,0.93887,0.69761,0.53526,,
56.7262,-0.11376,0.8548,0.45945,0.30228,,
55.6825,-0.11264,0.65552,0.25315,0.10993,,
52.0502,-0.10622,0.40802,0.033998,-0.10369,,
45.9095,-0.09464,0.19416,-0.19368,-0.31189,,
37.3353,-0.078251,-0.010431,-0.45847,-0.5603,,
26.8132,-0.057636,-0.18945,-0.78268,-0.84108,,
14.7202,-0.033575,-0.38485,-1.1131,-1.112,,
1.2936,-0.0069792,-0.5599,-1.4525,-1.404,,
-12.6567,0.021072,-0.70162,-1.7846,-1.6384,,
-26.755,0.049426,-0.89699,-2.034,-1.8004,,
-40.3339,0.076906,-1.1669,-2.1722,-1.912,,
-52.7536,0.10231,-1.447,-2.2468,-1.9762,,
-63.6562,0.12455,-1.6531,-2.2869,-2.0548,,
-72.3532,0.1426,-1.7342,-2.3119,-2.0609,,
-78.4864,0.15559,-1.6982,-2.3334,-2.0074,,
-81.8763,0.16288,-1.57,-2.3181,-1.9576,,
-82.0418,0.16401,-1.4207,-2.2375,-1.8773,,
-79.142,0.15877,-1.2515,-2.1073,-1.7408,,
-73.1459,0.14724,-1.0833,-1.8829,-1.517,,
-64.1144,0.12973,-0.93274,-1.5644,-1.2576,,
-52.5472,0.10682,-0.78686,-1.1892,-0.99095,,
-38.6288,0.079305,-0.60956,-0.78962,-0.68214,,
-22.9343,0.048202,-0.38947,-0.37933,-0.33464,,
-6.2293,0.014694,-0.080414,-0.0013288,-5.9855e-05,,
11.0594,-0.019907,0.27934,0.38018,0.33253,,
28.0661,-0.054218,0.60653,0.75811,0.65416,,
44.1522,-0.086849,0.90685,1.1268,0.95563,,
58.7624,-0.11643,1.1044,1.5142,1.3027,,
71.0616,-0.14168,1.2626,1.8749,1.6046,,
80.6954,-0.16147,1.411,2.1714,1.8318,,
87.1828,-0.17486,1.5173,2.3923,2.0229,,
90.0056,-0.18113,1.5823,2.528,2.144,,
89.2238,-0.17984,1.5881,2.5774,2.1649,,
84.5645,-0.17083,1.5029,2.5446,2.1496,,
76.1385,-0.15423,1.3936,2.4727,1.9934,,
64.2421,-0.13047,1.2158,2.3062,1.7723,,
49.0856,-0.10025,0.98858,2.1117,1.7206,,
31.3431,-0.064559,0.74681,1.8547,1.4651,,
11.6236,-0.024599,0.41443,1.545,1.2556,,
-9.6111,0.01826,0.047839,1.1864,0.99759,,
-31.3722,0.062491,-0.28389,0.77492,0.66473,,
-53.0782,0.10651,-0.60542,0.36084,0.36276,,
-73.8831,0.14873,-0.87417,-0.086024,-0.034692,,
-92.9052,0.18758,-1.1412,-0.50516,-0.38519,,
-109.5986,0.22164,-1.3959,-0.8958,-0.7194,,
-123.143,0.2496,-1.5737,-1.2688,-1.0394,,
-133.0652,0.27043,-1.7092,-1.5805,-1.224,,
-139.1271,0.28331,-1.7971,-1.8355,-1.4252,,
-140.88,0.28774,-1.8521,-2.0083,-1.5428,,
-138.458,0.28351,-1.8855,-2.1204,-1.6135,,
-131.8904,0.27076,-1.8435,-2.1632,-1.6657,,
-121.2794,0.24994,-1.7549,-2.1401,-1.6059,,
-107.2114,0.22179,-1.6052,-2.0677,-1.5669,,
-89.9336,0.18734,-1.4021,-1.9385,-1.4915,,
-70.115,0.14783,-1.1845,-1.7803,-1.3949,,
-48.6236,0.10474,-0.93076,-1.597,-1.2592,,
-26.0543,0.059616,-0.64876,-1.3645,-1.0863,,
-3.4203,0.014118,-0.36411,-1.1072,-0.92569,,
18.5442,-0.030124,-0.10043,-0.80998,-0.70783,,
39.1314,-0.071512,0.12288,-0.48317,-0.46639,,
57.4164,-0.10859,0.34953,-0.15004,-0.25211,,
72.9982,-0.1401,0.60494,0.15823,-0.046471,,
85.3046,-0.16499,0.8363,0.41802,0.11143,,
93.8576,-0.1825,0.9862,0.616,0.28353,,
98.6658,-0.19218,1.0822,0.7296,0.42425,,
99.447,-0.19389,1.1368,0.802,0.51596,,
96.4036,-0.18783,1.1278,0.85844,0.59228,,
89.8631,-0.17451,1.0475,0.9089,0.64554,,
80.0664,-0.15473,0.92731,0.95505,0.71728,,
67.7402,-0.12957,0.81491,0.96188,0.72514,,
53.4563,-0.10031,0.71757,0.91669,0.71845,,
37.7402,-0.068395,0.63643,0.80773,0.665,,
21.6434,-0.035367,0.55267,0.63275,0.53559,,
5.7085,-0.0028097,0.44945,0.43263,0.42486,,
-9.2457,0.027731,0.33773,0.26643,0.30822,,
-22.4199,0.054792,0.19047,0.15197,0.23719,,
-33.3375,0.077091,0.050497,0.095325,0.22868,,
-41.2884,0.093547,-0.050356,0.072293,0.22643,,
-45.9064,0.10333,-0.11745,0.082863,0.23278,,
-47.1322,0.10591,-0.12834,0.095158,0.2204,,
-44.6035,0.10107,-0.095243,0.10458,0.1972,,
-38.6301,0.088903,-0.038608,0.098797,0.17863,,
-29.3319,0.069838,0.051438,0.10339,0.1751,,
-16.9801,0.044591,0.16584,0.16063,0.22109,,
-2.2555,0.014148,0.30832,0.27679,0.26882,,
14.4796,-0.020275,0.45308,0.43389,0.35068,,
32.5029,-0.057306,0.59273,0.59771,0.45594,,
50.8851,-0.095448,0.76891,0.72455,0.53994,,
69.0796,-0.13315,0.99565,0.78928,0.61398,,
86.1146,-0.16889,1.2523,0.8056,0.64821,,
101.3816,-0.20123,1.4804,0.81094,0.66623,,
114.3338,-0.22883,1.6286,0.82124,0.68609,,
124.2839,-0.2506,1.711,0.84652,0.68155,,
131.0075,-0.26566,1.7378,0.86578,0.66706,,
134.2176,-0.27344,1.6955,0.84125,0.64046,,
133.5566,-0.27361,1.6093,0.76088,0.57282,,
129.3334,-0.2662,1.4852,0.61033,0.43582,,
121.4689,-0.25152,1.3367,0.41158,0.25856,,
110.3507,-0.23017,1.1745,0.19683,0.082815,,
96.4349,-0.20302,0.98154,-0.022673,-0.092488,,
80.1504,-0.17114,0.77491,-0.22048,-0.23255,,
62.291,-0.13578,0.56553,-0.39355,-0.36855,,
43.4956,-0.098283,0.32344,-0.55502,-0.47781,,
24.2592,-0.060069,0.067937,-0.70959,-0.57727,,
5.5616,-0.022538,-0.18468,-0.8665,-0.69819,,
-12.1934,0.013006,-0.42918,-1.0169,-0.8089,,
-28.3376,0.04535,-0.63685,-1.1506,-0.91722,,
-42.3131,0.073484,-0.81439,-1.2576,-0.99956,,
-53.8565,0.096608,-0.95388,-1.3139,-1.0475,,
-62.4928,0.11418,-1.0604,-1.3182,-1.0783,,
-68.1273,0.12591,-1.1525,-1.2738,-1.0627,,
-70.9561,0.13181,-1.1982,-1.193,-1.0033,,
-70.859,0.13213,-1.1964,-1.0872,-0.9061,,
-68.3269,0.12738,-1.1572,-0.95517,-0.77517,,
-63.6714,0.1183,-1.0811,-0.79686,-0.64976,,
-57.2432,0.10579,-0.9903,-0.62351,-0.49936,,
-49.7408,0.090898,-0.8793,-0.43276,-0.34862,,
-41.5063,0.074725,-0.73311,-0.23654,-0.20377,,
-33.1204,0.058414,-0.62158,-0.040558,-0.048674,,
-25.3027,0.043046,-0.50847,0.1312,0.068235,,
-18.2949,0.029621,-0.41252,0.27659,0.17199,,
-12.7559,0.018986,-0.33802,0.40129,0.27689,,
-8.9567,0.011814,-0.2723,0.50469,0.35573,,
-7.0216,0.0085645,-0.2472,0.58788,0.42562,,
-7.2142,0.0094248,-0.24397,0.65526,0.47022,,
-9.3005,0.014362,-0.26032,0.68782,0.49768,,
-13.1763,0.023079,-0.29569,0.68414,0.50654,,
-18.7604,0.035046,-0.32669,0.63534,0.45672,,
-25.4493,0.04953,-0.35556,0.52791,0.37733,,
-32.9963,0.065612,-0.40969,0.39391,0.29312,,
-40.8497,0.082267,-0.45302,0.24776,0.21263,,
-48.378,0.098371,-0.49389,0.10517,0.12513,,
-55.1918,0.1128,-0.52902,-0.010427,0.056958,,
-60.5512,0.12445,-0.54393,-0.10597,0.0019393,,
-64.0068,0.13232,-0.55603,-0.19193,-0.037553,,
-65.314,0.13555,-0.52344,-0.26726,-0.079835,,
-63.9221,0.13347,-0.45763,-0.33702,-0.1225,,
-59.8357,0.12564,-0.375,-0.38962,-0.13835,,
-52.9153,0.11186,-0.25361,-0.40779,-0.133,,
-43.1073,0.092221,-0.12845,-0.38519,-0.11733,,
-30.7701,0.067072,0.015993,-0.30702,-0.063614,,
-15.9791,0.037024,0.18232,-0.18871,0.018543,,
0.77467,0.0029387,0.36234,-0.038463,0.12299,,
18.8077,-0.034119,0.57267,0.11902,0.24013,,
37.7263,-0.072904,0.79969,0.28563,0.34297,,
56.6651,-0.11209,1.0208,0.45617,0.44998,,
74.9807,-0.15024,1.2322,0.61836,0.55674,,
92.0478,-0.18595,1.4209,0.77427,0.66649,,
107.0533,-0.21784,1.5735,0.92757,0.75882,,
119.6033,-0.24466,1.6832,1.055,0.83091,,
129.1644,-0.26534,1.7233,1.1584,0.88165,,
135.1071,-0.27896,1.7208,1.2153,0.90379,,
137.4098,-0.2849,1.6731,1.216,0.88155,,
135.6654,-0.28278,1.5886,1.1751,0.82199,,
129.9389,-0.27253,1.4781,1.0786,0.72589,,
120.3788,-0.25433,1.3141,0.94077,0.61247,,
107.1103,-0.22866,1.1179,0.77518,0.47081,,
90.7017,-0.19626,0.87224,0.5831,0.30229,,
71.5924,-0.15809,0.57648,0.36758,0.13318,,
50.1245,-0.11531,0.26449,0.11609,-0.079176,,
27.2384,-0.069188,-0.061151,-0.1697,-0.30188,,
3.3626,-0.021116,-0.38129,-0.47104,-0.53987,,
-20.7056,0.027477,-0.69723,-0.77385,-0.78299,,
-44.2264,0.075191,-0.99935,-1.0589,-1.0142,,
-66.6445,0.12069,-1.2673,-1.3135,-1.21,,
-87.1329,0.16274,-1.5303,-1.5198,-1.3653,,
-105.2183,0.20028,-1.7724,-1.6713,-1.4687,,
-120.6267,0.2324,-1.9963,-1.7753,-1.5451,,
-132.7918,0.25845,-2.1644,-1.8322,-1.5887,,
-141.7328,0.27794,-2.2875,-1.8506,-1.594,,
-147.278,0.29067,-2.3537,-1.8386,-1.5757,,
-149.3729,0.29662,-2.366,-1.7919,-1.5298,,
-148.3115,0.29602,-2.3302,-1.7054,-1.463,,
-144.0948,0.28924,-2.2147,-1.5792,-1.3539,,
-137.0299,0.27684,-2.096,-1.4093,-1.2018,,
-127.6356,0.25949,-1.8973,-1.1944,-1.0495,,
-116.0373,0.23796,-1.7219,-0.94678,-0.82885,,
-102.9212,0.21308,-1.4841,-0.67244,-0.60946,,
-88.6009,0.18567,-1.2316,-0.40232,-0.3619,,
-73.4215,0.15657,-0.95936,-0.11831,-0.10399,,
-57.9896,0.12654,-0.64683,0.10634,0.14371,,
-42.3839,0.096277,-0.34227,0.40021,0.35077,,
-27.0149,0.066406,-0.045064,0.56192,0.63377,,
-12.2703,0.037423,0.2587,0.89714,0.73717,,
1.8668,0.009736,0.51253,0.76258,1.3786,,
15.0292,-0.016367,0.76996,0.80055,3.464,,
26.8623,-0.040695,1.5258,0.98007,2.6285,,
37.8219,-0.063139,1.9782,1.2319,1.0611,,
48.0346,-0.083664,1.6264,1.5757,0.27615,,
57.3392,-0.10229,1.1964,1.7859,0.16228,,
65.5222,-0.11904,1.0769,2.1203,0.5853,,
72.2887,-0.13402,1.5348,1.7251,1.3599,,
78.2314,-0.14724,1.9819,1.5757,2.0047,,
83.4226,-0.15875,1.9426,1.6966,1.4585,,
87.8022,-0.16855,1.6526,1.8047,1.563,,
91.2093,-0.17657,1.4829,1.8536,1.6899,,
93.3663,-0.18274,1.6424,1.751,1.2368,,
94.5534,-0.18691,1.8833,1.6802,1.4818,,
94.6505,-0.18894,2.1699,1.3847,1.4131,,
93.6226,-0.18859,2.0414,1.4008,1.34,,
91.6154,-0.18569,1.6108,1.4229,1.6271,,
88.1054,-0.18005,1.2591,1.3545,1.3395,,
83.1046,-0.1715,1.0177,1.2804,1.0116,,
76.5433,-0.15992,0.97724,0.91632,0.36117,,
68.4248,-0.14528,0.91187,0.37474,0.26981,,
58.9745,-0.1276,0.77807,-0.078434,-0.10238,,
