"Force","Voltage","Acceleration1","Acceleration2","Acceleration3","Fs",
84.0118,-0.14574,1.7648,2.3349,2.2305,,
95.23,-0.17153,2.8011,2.2617,2.2551,,
106.2903,-0.19719,3.5283,2.1622,2.2425,,
117.6371,-0.22182,2.8771,2.596,2.5128,,
127.8321,-0.24447,2.4326,2.7556,2.8001,,
136.1118,-0.26414,2.4283,2.7622,2.8507,,
142.5765,-0.27987,2.3965,2.3866,1.9004,,
146.6123,-0.29074,2.2086,1.7794,1.5593,,
147.8971,-0.29599,1.9795,1.1718,0.80434,,
145.9879,-0.29503,1.988,0.69719,-0.023056,,
140.7701,-0.28745,1.9596,0.41265,0.34004,,
132.5244,-0.27312,1.6415,0.2339,0.23897,,
121.2762,-0.25217,1.0403,0.35024,0.23917,,
106.7787,-0.22501,0.60941,0.19437,0.042461,,
89.7153,-0.1923,0.28816,-0.13001,-0.55547,,
70.4745,-0.155,-0.2351,-0.52433,-0.74235,,
49.5962,-0.11424,-0.68212,-1.408,-1.2807,,
27.6542,-0.071374,-0.933,-1.6801,-3.0353,,
5.4878,-0.027869,-1.2896,-1.9558,-5.6655,,
-15.734,0.014742,-2.0557,-2.4826,-5.3194,,
-35.5634,0.054917,-2.7249,-3.4217,-1.1148,,
-54.0312,0.091184,-2.2851,-3.683,1.1961,,
-70.0276,0.12219,-1.1716,-3.698,-2.404,,
-81.9501,0.14681,-1.6596,-3.564,-4.5568,,
-89.6488,0.16414,-3.0153,-3.6175,-4.7472,,
-93.7992,0.17359,-3.37,-3.3893,-3.5417,,
-94.4877,0.17488,-2.6432,-3.5163,-1.0969,,
-91.3644,0.1681,-1.2785,-3.8721,-1.1654,,
-83.8307,0.1537,-0.95329,-3.8872,-4.5466,,
-72.1392,0.13242,-2.0669,-3.6203,-3.1961,,
-57.8445,0.10536,-2.3958,-2.8569,-2.0305,,
-41.8988,0.073839,-1.8109,-2.3841,-2.0319,,
-24.4406,0.039423,-1.2152,-1.9891,-1.5626,,
-6.5291,0.0037911,-0.29088,-2.0288,-1.9574,,
11.4166,-0.031309,-0.098794,-1.0302,-1.4568,,
28.4252,-0.064126,-0.070735,-0.29227,-0.38492,,
43.4174,-0.093042,0.096184,-0.41532,0.32039,,
55.7581,-0.11658,0.039266,-0.065829,0.1833,,
64.6957,-0.13351,0.41535,0.051451,-0.12732,,
69.6815,-0.14292,0.95157,0.71496,0.59278,,
70.9819,-0.14421,0.85244,1.5122,1.1342,,
68.3363,-0.1372,0.49611,2.0189,1.274,,
61.4858,-0.12208,0.37935,2.1116,2.3953,,
50.7155,-0.099427,0.88887,1.96,2.5014,,
36.5479,-0.070211,1.7414,1.625,2.5209,,
20.0041,-0.035715,1.8928,1.2324,2.2457,,
2.3133,0.0025065,1.0342,1.3409,1.9551,,
-16.5234,0.042674,0.27328,2.1128,0.34409,,
-35.605,0.082865,-0.072241,2.4479,-1.295,,
-53.7173,0.12116,-0.35062,1.8879,1.821,,
-70.5406,0.15563,0.30272,1.8132,2.9875,,
-84.5401,0.1845,0.93052,1.4341,1.1199,,
-94.1871,0.20616,0.16091,1.3775,1.7105,,
-99.9118,0.21932,-0.43885,0.99017,0.58824,,
-101.1242,0.22301,-0.62528,1.0879,0.86188,,
-98.1254,0.21666,0.12609,0.9874,1.4458,,
-90.5333,0.20011,1.2078,0.76095,1.5063,,
-77.3537,0.1736,0.85774,1.4086,2.1364,,
-59.9641,0.13785,0.59005,1.9853,2.2632,,
-38.8407,0.093907,0.78038,2.4777,2.3875,,
-14.438,0.043209,0.9324,2.589,2.1634,,
12.1589,-0.012534,1.2509,2.1793,1.8565,,
40.4315,-0.071396,1.3636,1.6505,2.0171,,
68.8301,-0.13129,1.7497,1.3089,1.0273,,
96.4609,-0.19011,2.2885,1.4154,1.2242,,
122.7168,-0.24575,2.3282,1.715,1.5434,,
146.3854,-0.29624,2.059,2.203,1.5946,,
166.6628,-0.33984,1.889,2.4447,1.9924,,
182.5736,-0.37504,2.0876,2.3562,1.6416,,
193.5426,-0.40069,2.3748,2.0996,1.8727,,
199.5997,-0.41601,2.5173,1.4849,1.4621,,
200.432,-0.4206,2.2844,0.82922,0.72756,,
196.1334,-0.41452,1.859,0.45089,0.045622,,
186.6858,-0.39816,1.6214,0.054719,-0.76243,,
172.5571,-0.37235,1.4058,-0.37213,-0.85368,,
154.5432,-0.33823,1.146,-0.92409,-1.2072,,
133.4217,-0.29718,0.59341,-1.3477,-1.5316,,
109.7404,-0.25084,-0.1328,-1.3634,-1.9356,,
84.417,-0.20096,-0.55304,-1.3386,-5.2147,,
58.4769,-0.14934,-1.3785,-1.8342,-5.739,,
32.9078,-0.097767,-2.4343,-2.7371,-2.1542,,
7.5532,-0.047914,-2.0996,-3.6047,0.37298,,
-16.6137,-0.0012976,-0.8522,-3.9588,-0.86196,,
-37.826,0.040794,-0.45068,-4.5371,-3.6564,,
-55.3017,0.077376,-1.5278,-4.6278,-4.126,,
-69.5007,0.10773,-2.8752,-4.1574,-3.2347,,
-80.923,0.13151,-2.7604,-3.8028,-2.1647,,
-89.6382,0.14865,-1.589,-3.7196,-3.1213,,
-94.4849,0.15943,-1.4746,-3.8409,-3.9498,,
-95.8282,0.16442,-2.2628,-3.3146,-3.0224,,
-94.9091,0.16441,-2.6713,-2.9032,-2.7879,,
-91.882,0.16038,-2.7992,-2.6463,-2.3805,,
-87.6002,0.15344,-2.3455,-2.6035,-2.1689,,
-82.4917,0.14479,-1.8523,-2.527,-1.8319,,
-76.8732,0.13559,-1.4545,-1.8893,-1.3739,,
-71.6301,0.12696,-1.0833,-1.2114,-1.0249,,
-66.7249,0.11987,-1.397,-0.60628,-0.18499,,
-62.9191,0.11515,-1.7351,0.13248,0.0021787,,
-60.9819,0.11336,-1.4669,0.6954,-0.022015,,
-60.6264,0.11485,-0.95399,0.44993,1.1862,,
-61.8343,0.11971,-0.55501,0.36336,2.9464,,
-64.7315,0.12774,-0.15354,0.8453,3.1871,,
-69.0304,0.13849,0.46235,1.4622,0.81072,,
-74.1691,0.15135,0.40563,2.3108,-0.72489,,
-79.6322,0.16543,-0.23163,2.6143,0.42659,,
-85.5151,0.17978,-0.40303,2.2333,2.793,,
-91.6166,0.19335,0.16531,2.2426,3.6412,,
-96.7351,0.20503,0.71732,2.256,2.5142,,
-99.9017,0.21381,0.22446,2.2826,2.1351,,
-101.0764,0.21875,-0.66096,2.7538,2.3653,,
-100.438,0.21904,-0.63316,2.8409,2.1208,,
-97.7732,0.21412,-0.020533,3.0598,1.3899,,
-92.2128,0.20364,0.1394,2.833,1.1619,,
-83.8241,0.18751,0.09656,2.8393,2.6369,,
-73.3665,0.16591,0.67085,2.728,2.5634,,
-60.5309,0.13935,1.2903,2.4002,2.6189,,
-45.3641,0.10853,1.2523,2.4574,2.8468,,
-28.5898,0.074423,0.81781,2.5464,2.5197,,
-10.9658,0.038185,0.74624,2.5904,2.7033,,
6.4022,0.0011384,1.4226,2.5305,2.1167,,
23.5883,-0.035309,1.7192,2.3886,2.2951,,
39.8781,-0.069741,1.6898,1.9988,1.971,,
54.4103,-0.10074,1.4317,1.4988,1.303,,
66.7115,-0.12702,1.1336,1.2758,1.1773,,
76.0147,-0.14741,0.9918,1.0616,0.70255,,
81.9153,-0.16096,0.69166,0.88954,0.4561,,
84.268,-0.16698,0.37647,0.50169,0.1912,,
82.5283,-0.16504,0.23257,0.050949,-0.16534,,
76.6831,-0.15504,0.39059,-0.36186,-0.43588,,
66.9703,-0.13715,0.60655,-0.92085,-0.85831,,
53.7408,-0.1119,0.52013,-1.2828,-1.3488,,
37.7335,-0.080056,-0.076968,-1.3561,-3.0734,,
19.4143,-0.042683,-1.1809,-1.4083,-4.6753,,
-0.99488,-0.0010372,-2.271,-1.7622,-3.7695,,
-23.0004,0.043446,-2.472,-2.3728,-2.7655,,
-45.9217,0.089213,-2.0583,-3.0064,-1.6855,,
-68.4132,0.13467,-1.8576,-3.4146,-1.3871,,
-89.483,0.17822,-2.2028,-3.7703,-2.3662,,
-108.5443,0.21835,-2.9048,-3.767,-3.2595,,
-125.2414,0.25365,-2.9878,-3.9016,-3.5862,,
-139.1109,0.28293,-2.4282,-3.9267,-2.6387,,
-149.4362,0.30517,-1.9508,-4.2979,-1.7529,,
-155.4886,0.31964,-1.9117,-3.9226,-2.0536,,
-157.303,0.32586,-2.3739,-3.4298,-3.3655,,
-154.803,0.32368,-3.0345,-2.8927,-2.8225,,
-148.4598,0.31321,-3.0959,-2.4296,-2.5161,,
-138.628,0.29485,-2.5562,-2.295,-1.9855,,
-125.2904,0.26926,-1.6349,-2.0391,-1.4802,,
-108.8364,0.23731,-0.70417,-1.9489,-1.3739,,
-89.5143,0.20008,-0.45915,-1.2327,-0.76359,,
-67.9474,0.1588,-0.60334,-0.38549,0.23727,,
-45.3893,0.11478,-0.44905,0.25705,0.55624,,
-22.2583,0.069379,-0.22698,1.1369,0.617,,
0.73815,0.023965,0.14797,1.4772,0.8923,,
22.8521,-0.020125,0.53848,1.6487,1.6675,,
43.7104,-0.061704,0.99529,2.2398,2.2852,,
62.5511,-0.099661,1.6303,3.0699,2.5886,,
79.1085,-0.13306,1.9132,3.5967,3.4714,,
93.0313,-0.16118,2.206,3.8267,4.2977,,
103.5372,-0.18346,2.9664,3.416,4.2107,,
110.9474,-0.1996,3.5214,3.2396,3.2054,,
115.5658,-0.20944,3.3007,3.2689,2.704,,
117.1157,-0.21309,2.743,3.4455,2.5792,,
115.7028,-0.21081,2.3584,3.6415,2.3424,,
111.2911,-0.20301,2.4038,3.6342,2.3873,,
104.3189,-0.19027,2.4035,3.6193,2.2268,,
95.576,-0.17327,2.0196,3.4271,2.3032,,
84.9399,-0.15279,1.7021,2.7446,2.3893,,
72.7012,-0.1296,1.8148,1.7224,1.6588,,
59.6094,-0.10457,1.768,1.1179,1.1452,,
46.0355,-0.078498,1.4799,0.91532,0.59606,,
32.4801,-0.052165,1.1206,0.81651,0.53008,,
19.2775,-0.02631,0.61492,0.71335,1.0163,,
6.2335,-0.0015802,0.57985,0.40693,0.95567,,
-5.7761,0.021457,0.47657,0.45944,0.8125,,
-16.6461,0.042337,0.056729,0.35353,0.21597,,
-26.1781,0.060694,-0.45247,-0.1938,-0.47485,,
-34.2454,0.076262,-0.95544,-1.0157,-0.68155,,
-41.2123,0.088875,-0.87156,-1.8216,-1.4279,,
-46.661,0.098452,-0.5045,-2.2622,-2.0209,,
-50.2481,0.105,-0.65589,-2.5191,-2.0652,,
-52.2252,0.10861,-1.1775,-2.4214,-2.0107,,
-52.5648,0.10939,-1.7399,-2.1494,-1.635,,
-51.826,0.10751,-1.9614,-1.8026,-1.6594,,
-50.0302,0.1032,-1.7745,-1.5847,-1.8289,,
-46.9977,0.096668,-1.648,-1.8065,-1.9361,,
-42.9342,0.088147,-1.6622,-2.2227,-1.6603,,
-37.9429,0.077869,-1.4509,-2.4088,-1.7546,,
-32.255,0.066053,-1.0331,-2.5123,-2.244,,
-25.8596,0.052887,-0.81119,-2.4304,-2.2042,,
-18.6062,0.03857,-0.86455,-2.2288,-2.0274,,
-10.8783,0.023244,-1.0401,-1.9834,-1.8881,,
-2.7822,0.0070586,-1.0673,-1.485,-1.6188,,
5.6338,-0.0098917,-0.85446,-1.0529,-1.4984,,
14.2854,-0.027498,-0.63029,-0.95566,-1.1858,,
23.3914,-0.045693,-0.42027,-1.0143,-0.85064,,
32.7386,-0.064415,-0.11868,-0.95739,-0.74502,,
42.127,-0.083605,0.29321,-0.79696,-0.7563,,
51.9115,-0.1032,0.54101,-0.61591,-0.71293,,
61.8048,-0.12314,0.61585,-0.36336,-0.22039,,
71.7834,-0.14338,0.70666,-0.040247,0.16896,,
81.7912,-0.16381,0.87169,0.39151,0.42162,,
91.6305,-0.18434,1.1518,0.81906,0.61369,,
101.5749,-0.20486,1.355,0.95217,0.80403,,
111.3954,-0.22521,1.5739,0.98849,1.0776,,
120.7543,-0.24522,1.955,1.1032,1.0636,,
129.8714,-0.26471,2.3874,1.2466,0.96652,,
138.4907,-0.28345,2.6239,1.316,1.0218,,
146.669,-0.30119,2.6135,1.4366,1.2111,,
154.2112,-0.31769,2.4482,1.6188,1.4439,,
160.8603,-0.33265,2.2704,1.8295,1.4504,,
166.5897,-0.3458,2.26,1.9461,1.4595,,
171.2052,-0.35683,2.353,1.7955,1.5788,,
174.4591,-0.36546,2.4573,1.616,1.6098,,
176.4878,-0.37141,2.6064,1.5623,1.5629,,
176.8975,-0.37442,2.7492,1.5748,1.4318,,
175.7521,-0.37426,2.8359,1.5579,1.3762,,
172.9376,-0.37074,2.8132,1.402,1.3598,,
168.3696,-0.36371,2.6695,1.2345,1.2591,,
162.1749,-0.35309,2.4793,1.0969,1.0454,,
154.2448,-0.33885,2.2529,0.85636,0.75654,,
144.3988,-0.32102,2.04,0.59405,0.6209,,
133.0529,-0.2997,1.7938,0.36521,0.42076,,
119.9881,-0.2751,1.5564,0.22316,0.20043,,
105.4983,-0.24748,1.3141,0.17346,0.032477,,
89.7036,-0.21713,1.01,0.029676,-0.13795,,
72.8324,-0.18448,0.60638,-0.16299,-0.11316,,
55.2847,-0.14998,0.16558,-0.29749,-0.20652,,
37.1777,-0.11412,-0.27887,-0.44497,-0.46777,,
18.5753,-0.077437,-0.65287,-0.62282,-0.67646,,
0.059233,-0.040498,-0.90862,-0.85004,-0.83264,,
-18.3375,-0.0038529,-1.1285,-1.0785,-1.0018,,
-36.21,0.031936,-1.274,-1.2326,-1.1903,,
-53.3147,0.066346,-1.3924,-1.3669,-1.3878,,
-69.4402,0.098901,-1.5251,-1.5174,-1.5016,,
-84.1636,0.12917,-1.6926,-1.6508,-1.4688,,
-97.4143,0.1568,-1.9181,-1.6587,-1.4419,,
-109.2648,0.18155,-2.1111,-1.5962,-1.5007,,
-119.3187,0.20322,-2.3093,-1.5748,-1.5007,,
-127.8132,0.22173,-2.5074,-1.5808,-1.4338,,
-134.6454,0.23711,-2.7014,-1.5658,-1.3898,,
-139.872,0.24947,-2.8549,-1.5148,-1.399,,
-143.7366,0.25897,-2.8866,-1.4582,-1.4843,,
-146.1374,0.26592,-2.8297,-1.4441,-1.5006,,
-147.3019,0.27061,-2.7585,-1.4531,-1.3583,,
-147.5524,0.27341,-2.6442,-1.3613,-1.2336,,
-146.8821,0.27472,-2.5241,-1.1856,-1.1709,,
-145.7159,0.27491,-2.4198,-1.0258,-1.0328,,
-144.1065,0.27436,-2.347,-0.88109,-0.80864,,
-142.2381,0.27339,-2.2354,-0.77624,-0.60018,,
-140.4073,0.27227,-2.0909,-0.66876,-0.51568,,
-138.4674,0.27119,-1.9032,-0.52641,-0.45104,,
-136.552,0.27027,-1.7691,-0.42077,-0.32803,,
-134.7555,0.26953,-1.7047,-0.35596,-0.19806,,
-132.8872,0.2689,-1.6798,-0.25871,-0.12122,,
-131.1325,0.26821,-1.6347,-0.14775,-0.10737,,
-129.2021,0.26719,-1.6057,-0.027533,-0.024553,,
-126.952,0.26555,-1.5557,0.079009,0.16901,,
-124.3585,0.26291,-1.4804,0.18761,0.32839,,
-120.9923,0.25885,-1.3173,0.3349,0.40807,,
-116.8151,0.25298,-1.0774,0.48779,0.47858,,
-111.7052,0.2449,-0.76293,0.57948,0.59108,,
-105.323,0.23426,-0.44472,0.59794,0.71816,,
-97.7367,0.22078,-0.15217,0.61416,0.80875,,
-88.7577,0.20428,0.094502,0.69616,0.89956,,
-78.3073,0.1847,0.2574,0.82718,1.0664,,
-66.6154,0.16209,0.42709,0.99772,1.3084,,
-53.5073,0.13663,0.57883,1.2084,1.5117,,
-39.2843,0.10868,0.69507,1.4478,1.6564,,
-24.282,0.078695,0.85996,1.6536,1.7498,,
-8.66,0.047286,1.1076,1.79,1.821,,
7.0448,0.015168,1.3571,1.854,1.8455,,
22.5783,-0.01688,1.5731,1.9159,1.855,,
37.6417,-0.047997,1.6552,2.0154,1.8961,,
51.5939,-0.077309,1.7277,2.1351,1.8947,,
64.2409,-0.10394,1.8115,2.2572,1.9594,,
75.0981,-0.12708,1.8569,2.3623,2.053,,
83.6813,-0.14599,1.9254,2.4213,2.0495,,
89.9574,-0.16005,1.948,2.3891,1.9911,,
93.4176,-0.16878,1.9736,2.2673,1.8601,,
94.1055,-0.1719,1.9324,2.0679,1.704,,
91.9903,-0.16927,1.7884,1.8374,1.5231,,
87.0372,-0.16099,1.5687,1.6197,1.2809,,
79.6202,-0.14735,1.2652,1.4195,1.0118,,
69.8935,-0.12881,0.86936,1.1687,0.78749,,
58.0107,-0.10605,0.46902,0.884,0.47127,,
44.6285,-0.079877,0.097971,0.48524,0.14095,,
29.908,-0.051229,-0.18228,0.068271,-0.37674,,
14.5195,-0.021132,-0.41726,-0.42808,-0.75458,,
-1.0338,0.0093362,-0.57748,-0.50842,-2.3136,,
-16.1674,0.039118,-0.9077,-0.81439,-4.1348,,
-29.9466,0.067164,-1.6733,-1.2206,-2.8157,,
-42.5735,0.092528,-1.8793,-1.7137,-0.98014,,
-53.9067,0.1144,-1.3273,-2.1945,-0.025127,,
-62.9346,0.13209,-0.80834,-2.5529,-0.32244,,
-69.4732,0.14513,-0.80008,-2.8279,-1.2229,,
-73.1196,0.15323,-1.4633,-2.6816,-2.1671,,
-74.376,0.15636,-1.8302,-2.6411,-2.4099,,
-73.6956,0.15465,-1.4743,-2.7836,-1.985,,
-70.7265,0.14847,-0.95302,-2.8912,-2.3044,,
-65.5151,0.13838,-0.94187,-2.7842,-2.5117,,
-58.5296,0.12509,-1.3505,-2.4299,-2.2246,,
-50.1771,0.10946,-1.8295,-2.1435,-1.9609,,
-41.3497,0.092397,-1.9373,-1.7611,-1.6026,,
-32.5207,0.074893,-1.4794,-1.7045,-1.4318,,
-23.9633,0.057924,-0.87371,-1.6579,-1.5067,,
-16.1352,0.042404,-0.38041,-1.5015,-1.3107,,
-9.1262,0.029167,-0.18624,-1.3183,-0.9583,,
-3.4301,0.018905,-0.25,-0.81317,-0.49596,,
0.41366,0.012147,-0.24583,-0.15127,-0.37803,,
2.4922,0.0092291,-0.24885,0.10417,0.19959,,
2.4932,0.010278,-0.21706,0.055545,2.3888,,
0.32837,0.015194,0.27697,0.19057,2.9585,,
-3.7048,0.023675,0.93152,0.47979,1.1415,,
-9.0398,0.035202,0.95479,0.87217,-0.98564,,
-15.026,0.049103,0.23855,1.1007,-1.6369,,
-21.8311,0.064519,-0.32748,1.0456,0.2122,,
-29.5597,0.080514,0.074781,0.93246,1.9689,,
-37.262,0.096065,0.94811,0.90216,2.4474,,
-43.9584,0.11015,0.96221,1.1223,1.9281,,
-48.988,0.12175,0.089586,1.579,1.0665,,
-52.4221,0.12992,-0.62418,2.3346,0.087867,,
-54.2925,0.13385,-0.61002,2.1776,0.61718,,
-54.0374,0.13288,0.12208,1.9027,2.3461,,
-51.4979,0.12653,1.2636,1.6841,1.4484,,
-45.8793,0.11453,1.4976,1.5134,1.783,,
-37.2516,0.096855,1.2395,1.7484,2.3865,,
-26.2452,0.073678,1.0275,2.1308,1.9928,,
-12.6878,0.045429,0.5944,2.8083,2.6255,,
2.4809,0.012731,1.0441,2.6685,2.3388,,
19.3004,-0.023601,1.4121,2.5825,2.1583,,
37.6741,-0.062602,1.5045,2.5009,2.2942,,
56.5453,-0.10319,1.8992,2.1107,2.1186,,
75.6709,-0.14418,1.8769,2.0246,2.1906,,
94.5163,-0.18441,1.7192,1.9787,1.5603,,
112.1835,-0.22268,1.6061,1.9228,1.5455,,
128.3084,-0.25789,1.4929,1.92,1.3614,,
142.2554,-0.28901,1.5759,1.7052,0.92788,,
153.594,-0.31516,1.6694,1.2133,1.1767,,
162.2985,-0.33562,1.6462,0.69006,0.63826,,
167.7815,-0.34986,1.853,0.34467,0.14971,,
169.8966,-0.35757,2.0326,-0.063877,-0.46226,,
169.1278,-0.35861,1.7337,-0.45485,-0.98499,,
165.2594,-0.35308,1.0261,-0.63035,-1.3919,,
158.2817,-0.34126,0.50755,-0.81986,-3.4298,,
148.489,-0.32361,0.02185,-1.1856,-4.737,,
136.2815,-0.30076,-0.55541,-1.6783,-3.8863,,
122.0862,-0.27344,-0.94015,-2.28,-2.1566,,
106.1678,-0.24249,-1.0505,-2.9619,-0.32234,,
88.6608,-0.20883,-0.65513,-3.4936,-1.2346,,
70.7097,-0.17338,-0.47731,-3.8126,-3.6745,,
52.8143,-0.13707,-1.0584,-4.0339,-4.6003,,
35.0639,-0.10081,-1.5421,-4.2097,-3.863,,
17.5491,-0.065445,-1.4328,-4.3775,-2.9696,,
0.86422,-0.031728,-1.1692,-4.7579,-2.2579,,
-14.3148,-0.00033179,-1.0469,-4.825,-2.1991,,
-27.7155,0.028167,-1.2955,-4.3582,-4.4538,,
-39.1025,0.053328,-2.1439,-4.4643,-4.3409,,
-48.5254,0.074792,-2.6473,-4.1835,-3.4572,,
-56.4875,0.092328,-2.2677,-4.2679,-3.9111,,
-62.4041,0.10579,-1.7005,-3.9264,-3.1036,,
-66.2295,0.11514,-1.1014,-3.8848,-2.9713,,
-67.6234,0.1204,-1.2904,-3.0127,-2.4312,,
-66.5536,0.12167,-1.9926,-1.8934,-1.3036,,
-63.9399,0.1191,-1.9385,-1.2497,-1.117,,
-59.7423,0.11288,-1.5659,-0.55791,-0.895,,
-53.7802,0.10321,-1.0252,-0.37844,-0.51113,,
-46.4018,0.09036,-0.46752,-0.50952,0.093338,,
-37.4126,0.074587,-0.24415,-0.43554,1.7509,,
-27.4494,0.056177,0.44582,-0.50575,3.1588,,
-16.7489,0.035434,1.4834,0.32664,4.0564,,
-4.9563,0.012682,2.2838,1.9879,2.0058,,
7.9515,-0.011745,2.2191,3.3181,0.74206,,
21.6919,-0.037459,1.3765,4.2184,1.4308,,
35.5205,-0.064074,1.1526,4.4828,2.814,,
48.7702,-0.091143,1.8634,4.0986,4.005,,
61.8276,-0.11819,2.625,3.7768,4.3252,,
74.709,-0.14472,2.9275,3.5727,3.3751,,
87.2661,-0.1702,2.4529,4.2853,2.9543,,
98.9789,-0.19405,2.0875,5.0954,3.1536,,
109.168,-0.21571,2.3227,5.4379,3.7832,,
117.5953,-0.2346,2.9146,5.4702,4.0714,,
124.1841,-0.25018,3.8132,5.0686,3.3159,,
129.1033,-0.26193,3.8635,4.7422,4.9294,,
131.9568,-0.26939,3.6159,4.8149,4.3669,,
132.5337,-0.27214,3.0514,4.4179,3.8267,,
130.7476,-0.26993,2.1868,3.9245,4.004,,
125.7654,-0.26255,2.618,3.2984,3.1446,,
118.3122,-0.24995,2.8889,2.9882,2.4624,,
108.2343,-0.23224,3.0195,2.3947,2.0483,,
96.179,-0.20962,2.5443,1.5769,1.7784,,
82.2309,-0.18248,1.2572,1.1687,0.96833,,
66.0189,-0.15134,0.55419,0.8051,0.58425,,
48.053,-0.11683,0.075134,0.44009,-0.035279,,
28.7976,-0.079701,-0.40925,-0.56304,-0.75028,,
8.9333,-0.040811,-0.96982,-1.1206,-1.3516,,
-11.2731,-0.0010493,-1.5047,-1.1616,-4.7998,,
-31.3362,0.038641,-2.2017,-1.5337,-6.9016,,
-50.513,0.077346,-2.9587,-2.0963,-3.9712,,
-69.2937,0.11416,-2.6638,-3.4815,-1.2073,,
-86.8922,0.14826,-1.8015,-3.7962,-0.18906,,
-102.3334,0.17892,-1.5553,-4.2727,-1.2974,,
-115.1834,0.20555,-2.299,-4.2351,-2.5744,,
-125.3298,0.22772,-3.3953,-4.0882,-3.684,,
-133.4104,0.24512,-3.6741,-4.0312,-4.0592,,
-139.4783,0.25768,-3.1611,-4.4425,-2.8492,,
-142.8813,0.26544,-2.6997,-4.7572,-1.3619,,
-144.1047,0.26865,-2.246,-4.2134,-3.7756,,
-142.7819,0.26772,-2.5367,-4.5124,-4.9211,,
-138.9963,0.26318,-3.7466,-4.0758,-3.0133,,
-134.3581,0.25568,-3.8583,-3.8508,-3.587,,
-128.6566,0.24591,-3.3429,-3.3364,-2.8657,,
-122.1649,0.23464,-2.6786,-3.0505,-2.7678,,
-115.3396,0.22265,-2.0008,-2.7617,-3.2116,,
-107.6381,0.21065,-2.5311,-1.7828,-1.6815,,
-100.8232,0.19932,-2.2564,-1.2917,-0.99543,,
-94.7569,0.18922,-1.66,-0.87491,-0.76345,,
-89.1365,0.1808,-1.6208,-0.74535,-0.57906,,
-84.8272,0.17437,-1.2412,-0.46819,-0.086395,,
-81.1203,0.17008,-1.3687,-0.0099479,0.38046,,
-78.633,0.16792,-1.2134,0.56832,-0.036356,,
-77.231,0.16773,-0.9781,1.3334,0.65419,,
-76.421,0.16922,-0.95813,1.8646,1.1765,,
-76.6622,0.17196,-0.45928,2.0879,1.8472,,
-77.4039,0.17543,0.22401,1.75,3.5581,,
-78.0689,0.17906,0.55537,1.512,5.1038,,
-78.6585,0.18225,0.74474,1.8754,3.5405,,
-78.557,0.18437,0.66728,2.2725,0.43896,,
-77.312,0.18488,-0.15558,2.5711,-0.4702,,
-75.4636,0.18328,-0.41924,2.7455,0.75516,,
-72.7803,0.17919,0.055895,2.9488,2.2983,,
-69.2382,0.17236,0.95771,2.6977,3.4352,,
-64.3524,0.16268,1.6964,2.1609,3.2341,,
-57.6719,0.15021,1.4289,2.2115,1.6921,,
-49.8096,0.13516,0.83863,2.491,0.59539,,
-41.0084,0.11789,0.52837,2.3884,1.606,,
-31.6748,0.098895,0.63655,2.5228,2.8106,,
-22.367,0.078789,1.4316,2.4376,2.3343,,
-12.6764,0.058274,1.833,2.4804,3.2242,,
-3.2864,0.038079,1.9596,2.8576,3.0786,,
5.8189,0.018978,1.4081,3.2493,2.7315,,
14.1626,0.0017015,0.55708,3.27,2.5852,,
20.7039,-0.013086,0.47739,2.4311,1.6381,,
25.6017,-0.024822,0.89468,1.5595,0.98503,,
28.6161,-0.033066,1.5135,0.99812,0.85376,,
29.9258,-0.03755,1.6147,0.76691,0.61611,,
29.8638,-0.038167,0.91684,0.86623,0.99982,,
27.6508,-0.035005,0.46309,1.0153,0.81439,,
23.4865,-0.028335,0.45153,0.91705,0.91959,,
17.6795,-0.018607,0.67858,0.67493,0.68496,,
10.7508,-0.0064268,0.56216,0.18683,0.18287,,
3.3747,0.0074399,0.035221,-0.53873,0.038104,,
-4.4524,0.022158,-0.38865,-1.0449,-0.54773,,
-12.551,0.036799,-0.39118,-1.405,-0.99709,,
-19.9983,0.050406,-0.35983,-1.7571,-1.7286,,
-26.343,0.062066,-0.76557,-1.9363,-1.9947,,
-31.0668,0.070902,-1.4353,-1.8125,-2.2588,,
-34.1078,0.07615,-1.7878,-1.6691,-2.992,,
-35.2541,0.077175,-1.8131,-1.5136,-3.765,,
-33.9113,0.073512,-1.7523,-1.7098,-3.7226,,
-29.9208,0.064883,-1.8729,-2.0749,-2.3119,,
-23.5959,0.051216,-1.7227,-2.2765,-0.79691,,
-14.9386,0.032666,-1.1228,-2.4766,-0.58097,,
-4.1604,0.0095541,-0.48667,-2.556,-1.1611,,
8.7342,-0.017552,-0.094385,-2.6797,-1.5525,,
23.425,-0.047951,0.0017287,-2.3563,-1.5997,,
39.2317,-0.080778,0.069877,-1.9769,-1.4526,,
55.8325,-0.11506,0.25734,-1.5199,-1.1674,,
72.7091,-0.14978,0.28308,-1.0649,-1.3564,,
89.1718,-0.18385,0.27639,-0.87643,-1.4255,,
104.9494,-0.21623,0.22505,-0.88175,-0.97551,,
119.1009,-0.24591,0.4607,-1.0498,-0.72213,,
131.3096,-0.27201,1.0079,-1.1745,-0.85971,,
141.516,-0.29374,1.2811,-1.109,-1.0057,,
149.3544,-0.3105,1.224,-0.6939,-1.129,,
154.7366,-0.32184,1.0538,-0.14996,-0.73582,,
157.2922,-0.32751,1.0268,0.23736,-0.21736,,
156.7569,-0.32746,1.3169,0.44278,0.034524,,
153.782,-0.32183,1.3954,0.41014,0.18202,,
