"Force","Voltage","Acceleration1","Acceleration2","Acceleration3","Fs",
-33.8373,0.064691,-0.98819,-2.0539,-1.7758,,
-33.4567,0.063595,-0.99254,-2.0292,-1.7576,,
-31.021,0.058192,-0.97107,-1.9535,-1.701,,
-26.5831,0.048917,-0.91754,-1.8438,-1.6144,,
-20.4183,0.036382,-0.84422,-1.696,-1.4946,,
-13.1053,0.021312,-0.74546,-1.5074,-1.3472,,
-4.8228,0.0045447,-0.62072,-1.2864,-1.1782,,
3.8238,-0.01304,-0.49531,-1.0471,-0.99465,,
12.3872,-0.030543,-0.36601,-0.78782,-0.79793,,
20.565,-0.047109,-0.24114,-0.52975,-0.58617,,
27.7963,-0.061936,-0.11033,-0.27845,-0.38085,,
33.9064,-0.07434,0.021626,-0.042425,-0.18938,,
38.639,-0.083765,0.13658,0.16615,-0.0064524,,
41.5946,-0.089817,0.22888,0.36328,0.16998,,
42.9078,-0.092279,0.31346,0.53369,0.3191,,
42.3838,-0.091104,0.37556,0.67558,0.45924,,
40.0937,-0.086436,0.41997,0.783,0.57731,,
36.3032,-0.078572,0.43997,0.85963,0.67009,,
31.068,-0.067958,0.43983,0.90271,0.73642,,
24.8319,-0.055174,0.42925,0.91387,0.75714,,
17.9538,-0.04088,0.39443,0.89797,0.771,,
10.5615,-0.025798,0.34989,0.86025,0.75937,,
3.258,-0.010664,0.31146,0.80012,0.73355,,
-3.7718,0.0037997,0.26996,0.73144,0.70413,,
-10.2058,0.016924,0.2292,0.65908,0.65838,,
-15.6282,0.028136,0.17984,0.58286,0.61432,,
-19.9996,0.036975,0.13485,0.51236,0.5666,,
-22.994,0.043107,0.11011,0.44597,0.51411,,
-24.4993,0.046358,0.092562,0.38493,0.48055,,
-24.7262,0.046697,0.086176,0.33363,0.44021,,
-23.4831,0.044268,0.086799,0.28553,0.39106,,
-21.0828,0.039334,0.083789,0.25133,0.35714,,
-17.739,0.032312,0.087246,0.22233,0.30912,,
-13.5628,0.023704,0.086247,0.19552,0.27062,,
-9.0192,0.014085,0.093996,0.1756,0.24136,,
-4.2476,0.0040848,0.10624,0.16182,0.20885,,
0.47813,-0.0056719,0.11178,0.15492,0.18999,,
4.6507,-0.014576,0.11195,0.15131,0.16686,,
8.2465,-0.022091,0.11086,0.14205,0.13695,,
10.8787,-0.027766,0.093632,0.12463,0.10858,,
12.3765,-0.031264,0.074099,0.090381,0.065541,,
12.7775,-0.032382,0.04016,0.041492,0.0099958,,
11.8791,-0.031051,-0.008079,-0.013898,-0.049356,,
9.8886,-0.02737,-0.057541,-0.08157,-0.12343,,
6.982,-0.021582,-0.12998,-0.14734,-0.19247,,
3.1029,-0.014044,-0.19972,-0.21945,-0.26069,,
-1.2575,-0.0052482,-0.26246,-0.30111,-0.32844,,
-5.9847,0.0042355,-0.33176,-0.38147,-0.38438,,
-10.7886,0.013776,-0.38085,-0.46231,-0.44432,,
-15.2012,0.022722,-0.43804,-0.53682,-0.49218,,
-19.085,0.030416,-0.48057,-0.59873,-0.5332,,
-21.9992,0.036282,-0.50043,-0.6456,-0.57236,,
-23.6326,0.039774,-0.51308,-0.67989,-0.58726,,
-24.0106,0.040487,-0.50559,-0.69493,-0.59748,,
-22.7578,0.038142,-0.47971,-0.69483,-0.5994,,
-19.9879,0.032632,-0.4475,-0.67397,-0.58199,,
-15.74,0.023976,-0.38843,-0.63467,-0.55753,,
-9.9671,0.012385,-0.3205,-0.57848,-0.51844,,
-3.0414,-0.001774,-0.23881,-0.50455,-0.46295,,
4.941,-0.017991,-0.13284,-0.41982,-0.39965,,
13.7148,-0.035617,-0.034715,-0.31973,-0.32243,,
22.6854,-0.05392,0.072088,-0.21657,-0.24663,,
31.7067,-0.072097,0.17613,-0.11583,-0.17539,,
40.1881,-0.089301,0.26506,-0.018184,-0.10121,,
47.7218,-0.10472,0.3536,0.065781,-0.039169,,
54.0597,-0.11757,0.41773,0.13281,0.014664,,
58.6904,-0.12715,0.46616,0.18591,0.054145,,
61.5032,-0.13291,0.50304,0.22069,0.080194,,
62.3391,-0.13442,0.51316,0.23503,0.096881,,
60.8466,-0.13142,0.49838,0.23085,0.087113,,
57.2579,-0.12386,0.46451,0.198,0.064488,,
51.4613,-0.11184,0.4011,0.14405,0.033124,,
43.6066,-0.095698,0.33071,0.069719,-0.018028,,
34.0719,-0.07593,0.23742,-0.019501,-0.073933,,
23.0041,-0.053167,0.12451,-0.11711,-0.13595,,
10.9604,-0.028217,0.0068795,-0.21628,-0.20423,,
-1.59,-0.0019606,-0.12196,-0.31636,-0.25945,,
-14.4073,0.02464,-0.24155,-0.4085,-0.31522,,
-26.7597,0.050614,-0.34605,-0.48843,-0.36059,,
-38.3576,0.075019,-0.44349,-0.55293,-0.38493,,
-48.773,0.096945,-0.51913,-0.59332,-0.39752,,
-57.47,0.11559,-0.58043,-0.6047,-0.38075,,
-64.3166,0.13029,-0.61672,-0.58706,-0.34846,,
-68.9073,0.14055,-0.62056,-0.53721,-0.29975,,
-71.0662,0.14603,-0.60181,-0.45624,-0.21553,,
-70.9312,0.14661,-0.55336,-0.34522,-0.11475,,
-68.3345,0.14236,-0.48077,-0.208,0.0047645,,
-63.5761,0.13354,-0.39474,-0.041228,0.14058,,
-56.901,0.12061,-0.28111,0.15037,0.2865,,
-48.4577,0.10418,-0.15685,0.35196,0.45288,,
-38.8453,0.085008,-0.012842,0.56641,0.62022,,
-28.2966,0.063946,0.13654,0.78171,0.77779,,
-17.2586,0.041923,0.27399,0.99531,0.94612,,
-6.3806,0.019879,0.40968,1.1952,1.0942,,
4.0976,-0.0012372,0.53349,1.369,1.2147,,
13.5577,-0.02053,0.63947,1.5134,1.3251,,
21.6194,-0.037216,0.7317,1.625,1.396,,
28.0895,-0.050606,0.78135,1.6961,1.4426,,
32.5157,-0.060156,0.8053,1.7185,1.4585,,
34.8997,-0.065512,0.80755,1.6955,1.4198,,
35.1877,-0.066469,0.76947,1.6339,1.3598,,
33.1706,-0.06303,0.70807,1.5345,1.2585,,
29.186,-0.055365,0.61709,1.3894,1.1227,,
23.238,-0.043816,0.49063,1.2087,0.96911,,
15.5695,-0.028878,0.3499,0.98806,0.77923,,
6.6189,-0.01116,0.18198,0.73603,0.56692,,
-3.4206,0.008588,0.00024696,0.4606,0.34023,,
-13.9965,0.02959,-0.17773,0.16811,0.088262,,
-24.6597,0.05104,-0.38201,-0.119,-0.14127,,
-35.214,0.072084,-0.56585,-0.40269,-0.38419,,
-45.0365,0.09197,-0.74923,-0.67211,-0.6218,,
-53.9265,0.10994,-0.91871,-0.92354,-0.8227,,
-61.602,0.12539,-1.0529,-1.1535,-1.0171,,
-67.6395,0.13779,-1.1782,-1.3542,-1.1887,,
-72.0658,0.14678,-1.2768,-1.5165,-1.3308,,
-74.5825,0.15211,-1.3429,-1.6498,-1.4418,,
-75.1387,0.15369,-1.3837,-1.7371,-1.5159,,
-73.9335,0.15158,-1.389,-1.7819,-1.555,,
-70.8782,0.14598,-1.3589,-1.7883,-1.5686,,
-66.288,0.13721,-1.3196,-1.7484,-1.5391,,
-60.3964,0.12571,-1.2445,-1.6717,-1.4823,,
-53.294,0.11199,-1.1494,-1.5701,-1.396,,
-45.4834,0.096629,-1.0252,-1.4373,-1.2862,,
-37.0864,0.08025,-0.88543,-1.2809,-1.1576,,
-28.4158,0.06346,-0.7437,-1.1051,-1.0071,,
-19.9426,0.046867,-0.58557,-0.90453,-0.83888,,
-11.7516,0.03105,-0.42334,-0.69004,-0.65685,,
-4.2452,0.01649,-0.26451,-0.47208,-0.46111,,
2.3482,0.0036202,-0.10219,-0.25507,-0.27032,,
8.0145,-0.0072271,0.046569,-0.048794,-0.072425,,
12.4367,-0.01582,0.18241,0.14746,0.1252,,
15.7148,-0.022035,0.32507,0.33771,0.29656,,
17.8932,-0.025861,0.42588,0.51948,0.47856,,
18.7908,-0.027379,0.52016,0.68721,0.63962,,
18.7282,-0.026763,0.59568,0.84544,0.7878,,
17.6615,-0.024279,0.65394,0.98259,0.92249,,
15.7401,-0.020252,0.70292,1.0985,1.0264,,
13.3013,-0.015051,0.7168,1.1967,1.1159,,
10.3527,-0.0090918,0.70918,1.2692,1.1796,,
7.2655,-0.0027957,0.70457,1.3219,1.224,,
4.2725,0.0034098,0.68795,1.3605,1.2643,,
1.3827,0.009108,0.66729,1.3861,1.287,,
-1.0318,0.01395,0.64828,1.3898,1.292,,
-2.9343,0.017589,0.61036,1.3841,1.2857,,
-4.208,0.019738,0.58251,1.3558,1.2615,,
-4.6351,0.020228,0.55446,1.3039,1.2165,,
-4.3172,0.018894,0.52844,1.238,1.1529,,
-3.0562,0.01568,0.50599,1.1551,1.0741,,
-0.82236,0.010587,0.47453,1.0585,0.98262,,
2.1428,0.003697,0.44836,0.95348,0.86766,,
6.0021,-0.0048506,0.42761,0.82922,0.73989,,
10.4979,-0.014867,0.40673,0.69391,0.60935,,
15.4915,-0.026079,0.39475,0.54581,0.46188,,
20.9868,-0.038201,0.38546,0.38256,0.31504,,
26.6401,-0.050903,0.3799,0.21982,0.16965,,
32.4452,-0.063831,0.38356,0.056922,0.018112,,
38.2631,-0.076619,0.38338,-0.10317,-0.12346,,
43.7081,-0.088899,0.37363,-0.26164,-0.26553,,
48.8364,-0.1003,0.36857,-0.42516,-0.41623,,
53.314,-0.11048,0.34104,-0.58626,-0.55715,,
56.9849,-0.11913,0.32046,-0.74856,-0.7075,,
59.8417,-0.12593,0.27861,-0.90537,-0.84882,,
61.5811,-0.13065,0.24114,-1.0481,-0.98283,,
62.2844,-0.13309,0.20299,-1.18,-1.1108,,
61.9373,-0.1331,0.12491,-1.2895,-1.2007,,
60.2659,-0.1306,0.054048,-1.3804,-1.2953,,
57.5213,-0.12555,-0.031128,-1.4612,-1.3742,,
53.5483,-0.11801,-0.11647,-1.5272,-1.4235,,
48.4106,-0.10809,-0.20813,-1.5764,-1.4822,,
42.3414,-0.095958,-0.31272,-1.6155,-1.5116,,
35.2737,-0.081869,-0.40133,-1.6384,-1.532,,
27.5212,-0.066119,-0.4772,-1.6448,-1.5476,,
19.311,-0.049081,-0.55278,-1.6284,-1.5197,,
10.6259,-0.031175,-0.62319,-1.5908,-1.4786,,
1.9328,-0.012841,-0.68483,-1.5292,-1.4242,,
-6.6918,0.0054166,-0.74841,-1.4431,-1.3332,,
-15.0303,0.023104,-0.78436,-1.3417,-1.2293,,
-22.711,0.039706,-0.8028,-1.2236,-1.1117,,
-29.6651,0.054725,-0.79647,-1.0917,-0.96654,,
-35.5029,0.067687,-0.75706,-0.94201,-0.81537,,
-39.993,0.078167,-0.71133,-0.76807,-0.64473,,
-43.1666,0.085791,-0.65153,-0.56995,-0.45046,,
-44.6623,0.090247,-0.55949,-0.35927,-0.25637,,
-44.5392,0.091323,-0.46543,-0.12888,-0.034656,,
-42.7974,0.08891,-0.32288,0.10825,0.1819,,
-39.2632,0.082979,-0.17366,0.34834,0.40303,,
-34.2012,0.073636,-0.013171,0.59425,0.63991,,
-27.5567,0.061082,0.17366,0.83549,0.85298,,
-19.4683,0.04563,0.3586,1.0831,1.0668,,
-10.3467,0.027716,0.54819,1.3259,1.2763,,
-0.22841,0.0078323,0.74158,1.5471,1.4611,,
10.4185,-0.013411,0.92142,1.7536,1.6348,,
21.2665,-0.03538,1.0914,1.9317,1.7806,,
32.1184,-0.057369,1.2445,2.0796,1.9057,,
42.434,-0.078661,1.3733,2.192,2.0026,,
52.0272,-0.098555,1.4923,2.2623,2.052,,
60.59,-0.11638,1.5797,2.2979,2.0763,,
67.6525,-0.13151,1.6363,2.3063,2.0621,,
73.1783,-0.14339,1.657,2.2621,2.013,,
76.7741,-0.15161,1.6457,2.1741,1.9233,,
78.2991,-0.15582,1.6065,2.0399,1.7867,,
77.7923,-0.15583,1.5214,1.8589,1.6185,,
75.0725,-0.15159,1.4065,1.6272,1.4134,,
70.3548,-0.1432,1.2633,1.3589,1.1707,,
63.812,-0.13089,1.0794,1.0712,0.92451,,
55.3955,-0.11503,0.88441,0.76369,0.64402,,
45.6264,-0.096134,0.66263,0.44148,0.35809,,
34.6252,-0.074791,0.42207,0.10969,0.077057,,
22.7372,-0.051698,0.17931,-0.21958,-0.21824,,
10.4682,-0.027615,-0.074851,-0.54673,-0.49742,,
-1.9759,-0.0033029,-0.31817,-0.86562,-0.77553,,
-14.0165,0.020416,-0.53984,-1.1676,-1.0284,,
-25.2535,0.042792,-0.751,-1.438,-1.2536,,
-35.5548,0.063137,-0.93991,-1.6695,-1.457,,
-44.3538,0.0808,-1.1097,-1.8562,-1.625,,
-51.5627,0.095258,-1.2566,-1.9954,-1.7534,,
-57.0049,0.1061,-1.3575,-2.0903,-1.8493,,
-60.3973,0.11308,-1.4315,-2.1371,-1.8905,,
-61.9021,0.11609,-1.4605,-2.1398,-1.897,,
-61.3412,0.11515,-1.4508,-2.1068,-1.8757,,
-58.8011,0.11043,-1.4146,-2.028,-1.8075,,
-54.6189,0.10226,-1.3532,-1.9034,-1.7043,,
-48.8284,0.091104,-1.2599,-1.7429,-1.5783,,
-41.8485,0.077495,-1.1475,-1.5395,-1.4163,,
-33.9952,0.062042,-1.0172,-1.3038,-1.2299,,
-25.488,0.04545,-0.87075,-1.0537,-1.0151,,
-16.8754,0.028426,-0.70855,-0.79219,-0.79115,,
-8.3277,0.011674,-0.53278,-0.53284,-0.58002,,
-0.1729,-0.0041157,-0.36133,-0.27667,-0.34882,,
7.1079,-0.018356,-0.19731,-0.03401,-0.12631,,
13.4548,-0.030488,-0.034209,0.19326,0.071682,,
18.4883,-0.040084,0.1011,0.41608,0.27834,,
22.0417,-0.04683,0.22819,0.61719,0.47017,,
24.1758,-0.050546,0.3209,0.79775,0.63652,,
24.6532,-0.051159,0.40384,0.94998,0.78074,,
23.7028,-0.048766,0.46005,1.0645,0.88358,,
21.4503,-0.043561,0.48529,1.139,0.96952,,
17.843,-0.035864,0.49474,1.1754,1.0135,,
13.319,-0.026098,0.4987,1.1766,1.0322,,
7.9535,-0.014745,0.47587,1.1612,1.0463,,
2.0058,-0.0023591,0.44682,1.1357,1.0365,,
-4.0974,0.010473,0.40003,1.0916,1.0174,,
-10.2534,0.023176,0.34098,1.0354,0.987,,
-16.0265,0.035189,0.29278,0.95915,0.93604,,
-21.1316,0.045985,0.23961,0.86324,0.87788,,
-25.5538,0.055114,0.20105,0.75802,0.80189,,
-28.8833,0.062194,0.17266,0.65157,0.71372,,
-31.1365,0.066954,0.12823,0.55454,0.64347,,
-32.2814,0.06922,0.098653,0.46935,0.56267,,
-32.1094,0.068932,0.075369,0.39061,0.48431,,
-30.8393,0.06613,0.056483,0.3207,0.42523,,
-28.3887,0.060972,0.057023,0.25165,0.36321,,
-24.8541,0.053702,0.061528,0.19009,0.30633,,
-20.5748,0.044627,0.072123,0.14259,0.26136,,
-15.5384,0.034164,0.095807,0.10511,0.21251,,
-10.1151,0.02273,0.12126,0.083474,0.17781,,
-4.5496,0.010806,0.15975,0.070809,0.14972,,
1.0871,-0.0011434,0.18998,0.05946,0.12277,,
6.3746,-0.012654,0.20479,0.056348,0.10173,,
11.2776,-0.023304,0.22383,0.048267,0.070856,,
15.6449,-0.032718,0.22707,0.038295,0.048207,,
19.1032,-0.040554,0.22873,0.032417,0.020446,,
21.7795,-0.046586,0.22214,0.020255,-0.007841,,
23.4291,-0.050648,0.20109,0.0082959,-0.033926,,
23.9987,-0.052636,0.16752,-0.0010415,-0.06098,,
23.6345,-0.052552,0.12151,-0.025666,-0.094272,,
22.1909,-0.05047,0.06248,-0.055701,-0.13501,,
19.9174,-0.046538,0.00083495,-0.10057,-0.18551,,
16.9304,-0.04095,-0.063386,-0.15374,-0.23855,,
13.1768,-0.03398,-0.13788,-0.21182,-0.29172,,
9.0315,-0.025905,-0.22374,-0.26736,-0.35009,,
4.4765,-0.017052,-0.30783,-0.32496,-0.40849,,
-0.32508,-0.0077484,-0.3853,-0.38763,-0.46765,,
-5.0765,0.001687,-0.45317,-0.45256,-0.52281,,
-9.8135,0.01094,-0.51908,-0.51843,-0.58022,,
-14.2067,0.019725,-0.58617,-0.58498,-0.63179,,
-18.1254,0.027806,-0.64627,-0.64597,-0.67818,,
-21.6705,0.034974,-0.69448,-0.69662,-0.71807,,
-24.5225,0.041057,-0.73211,-0.74147,-0.74807,,
-26.8112,0.045967,-0.7611,-0.77166,-0.77253,,
-28.4909,0.049638,-0.78083,-0.78961,-0.79126,,
-29.423,0.052047,-0.79758,-0.80199,-0.79104,,
-29.8578,0.053237,-0.79261,-0.80512,-0.79176,,
-29.6246,0.053273,-0.77138,-0.80196,-0.7886,,
-28.7647,0.052268,-0.74373,-0.78618,-0.7586,,
-27.5332,0.050345,-0.69621,-0.75463,-0.72648,,
-25.773,0.047638,-0.65054,-0.7134,-0.68491,,
-23.76,0.044332,-0.59186,-0.65873,-0.61591,,
-21.5749,0.040572,-0.52076,-0.59426,-0.55304,,
-19.1609,0.036549,-0.44352,-0.52876,-0.47949,,
-16.8013,0.032417,-0.36812,-0.45546,-0.39143,,
-14.4103,0.028327,-0.27436,-0.38,-0.32354,,
-12.0116,0.024423,-0.20693,-0.2957,-0.22691,,
-9.8936,0.020838,-0.12877,-0.20865,-0.13815,,
-7.8839,0.017691,-0.050697,-0.11598,-0.051044,,
-6.2035,0.015068,0.019521,-0.019908,0.052493,,
-4.9167,0.013057,0.10781,0.080816,0.14632,,
-3.8686,0.011718,0.15548,0.17523,0.24854,,
-3.3023,0.011087,0.20509,0.2759,0.34131,,
-3.0716,0.011213,0.25589,0.36841,0.42468,,
-3.1382,0.012081,0.29174,0.45908,0.51975,,
-3.7115,0.013707,0.33933,0.54583,0.59875,,
-4.5406,0.016044,0.37234,0.61937,0.6591,,
-5.7752,0.019071,0.37909,0.69522,0.73883,,
-7.403,0.022702,0.3938,0.76596,0.79653,,
-9.2142,0.026858,0.38063,0.82447,0.84015,,
-11.3772,0.03144,0.36891,0.87599,0.88941,,
-13.6476,0.036318,0.35802,0.91638,0.9111,,
-15.9287,0.041355,0.32468,0.94596,0.93986,,
-18.3426,0.046382,0.2965,0.96383,0.95033,,
-20.5721,0.051225,0.25791,0.9652,0.93521,,
-22.7138,0.055704,0.20337,0.96189,0.93058,,
-24.6801,0.059608,0.16394,0.94484,0.89967,,
-26.1897,0.062754,0.11433,0.90565,0.84775,,
-27.3787,0.064955,0.064585,0.86127,0.80229,,
-27.9751,0.06602,0.021203,0.80037,0.73701,,
-27.8818,0.065789,-0.021321,0.73631,0.66707,,
-27.2172,0.064151,-0.062845,0.66167,0.58691,,
-25.7318,0.060995,-0.084706,0.57272,0.4857,,
-23.5424,0.056268,-0.11992,0.48231,0.39691,,
-20.6798,0.049971,-0.1184,0.3733,0.28788,,
-16.9955,0.042152,-0.11634,0.25951,0.18274,,
-12.7403,0.032907,-0.11092,0.14754,0.084216,,
-7.8144,0.022402,-0.10427,0.032406,-0.025821,,
-2.2966,0.010838,-0.10383,-0.083414,-0.12884,,
3.4893,-0.0015204,-0.081108,-0.19409,-0.24325,,
9.617,-0.014363,-0.059822,-0.30993,-0.34145,,
15.7604,-0.027371,-0.035338,-0.4228,-0.43828,,
21.7446,-0.040178,-0.012665,-0.53035,-0.54851,,
27.5305,-0.052414,0.0023637,-0.62939,-0.644,,
32.7609,-0.063716,0.0093373,-0.7176,-0.73203,,
37.4234,-0.073736,0.02392,-0.80348,-0.81948,,
41.3993,-0.082159,0.029658,-0.88153,-0.89347,,
44.3681,-0.08872,0.03201,-0.95551,-0.96204,,
46.4654,-0.09321,0.021473,-1.0184,-1.0172,,
47.438,-0.09548,0.0057741,-1.074,-1.0598,,
47.2768,-0.095472,0.00031752,-1.1214,-1.1029,,
46.1211,-0.093206,-0.020744,-1.1532,-1.1284,,
43.83,-0.088775,-0.047651,-1.1728,-1.1394,,
40.6794,-0.082362,-0.070359,-1.1849,-1.1377,,
36.8118,-0.074223,-0.089504,-1.187,-1.1242,,
32.1876,-0.064689,-0.11238,-1.1655,-1.09,,
27.227,-0.054125,-0.13579,-1.1327,-1.045,,
21.9549,-0.042969,-0.14954,-1.0817,-0.99004,,
16.5877,-0.031662,-0.15051,-1.0195,-0.91747,,
11.4677,-0.020646,-0.14111,-0.93861,-0.8172,,
6.6186,-0.01036,-0.11353,-0.83529,-0.6995,,
2.4149,-0.0012185,-0.063785,-0.71223,-0.57443,,
-0.9535,0.0064293,-0.01457,-0.56652,-0.41618,,
-3.5596,0.012293,0.055448,-0.39801,-0.25634,,
-5.0741,0.016163,0.13653,-0.21051,-0.074711,,
-5.616,0.017905,0.22653,-0.015036,0.13041,,
-5.1873,0.017498,0.32972,0.20253,0.3199,,
-3.6826,0.015009,0.42279,0.43129,0.53628,,
-1.3838,0.010588,0.52408,0.66366,0.74503,,
1.7541,0.0044924,0.63543,0.89986,0.93713,,
5.5997,-0.0029622,0.73273,1.1358,1.1375,,
9.7555,-0.011385,0.83073,1.3617,1.3221,,
14.2492,-0.020369,0.91938,1.5753,1.496,,
18.6689,-0.02943,0.99194,1.7693,1.6535,,
22.7833,-0.038135,1.0646,1.934,1.7778,,
26.5182,-0.046026,1.1046,2.0792,1.8867,,
29.5044,-0.052708,1.1262,2.1784,1.9648,,
31.7204,-0.057828,1.1429,2.2264,1.9878,,
33.0673,-0.061114,1.1351,2.2358,1.9857,,
33.26,-0.062388,1.1067,2.2057,1.9391,,
32.4949,-0.06155,1.0484,2.1284,1.8617,,
30.6064,-0.058617,0.95849,2.0101,1.7417,,
27.6471,-0.053697,0.86608,1.8501,1.5805,,
23.8837,-0.04701,0.74226,1.6487,1.4088,,
19.2774,-0.038861,0.60112,1.4006,1.2006,,
14.1733,-0.029609,0.46319,1.1188,0.9536,,
8.8353,-0.019699,0.30342,0.82149,0.70355,,
3.2865,-0.0096097,0.15559,0.51311,0.42812,,
-1.9772,0.00016199,0.0080673,0.19519,0.15385,,
-6.89,0.0091338,-0.14432,-0.12726,-0.11875,,
-11.2277,0.016835,-0.28,-0.43281,-0.39286,,
-14.6354,0.022864,-0.41664,-0.73282,-0.65207,,
-17.1395,0.026874,-0.5344,-1.0159,-0.89877,,
-18.4302,0.02859,-0.61853,-1.2772,-1.1258,,
-18.4038,0.027874,-0.70774,-1.5046,-1.3246,,
-17.2273,0.024652,-0.77016,-1.6939,-1.4878,,
-14.7107,0.018999,-0.80677,-1.8478,-1.636,,
-11.1022,0.011059,-0.82282,-1.957,-1.7354,,
-6.5398,0.001123,-0.81161,-2.0267,-1.8036,,
-1.0604,-0.010445,-0.79692,-2.0543,-1.8429,,
4.932,-0.023213,-0.76948,-2.0468,-1.8445,,
11.3435,-0.036661,-0.71435,-2.0153,-1.8369,,
17.945,-0.050261,-0.64787,-1.9535,-1.7865,,
24.2539,-0.063433,-0.58049,-1.8602,-1.7144,,
30.2304,-0.075628,-0.50151,-1.745,-1.6303,,
35.439,-0.086309,-0.429,-1.6008,-1.521,,
39.6592,-0.095,-0.34919,-1.4349,-1.3906,,
42.8056,-0.10129,-0.26334,-1.2657,-1.243,,
44.5337,-0.10485,-0.18599,-1.0885,-1.0885,,
44.9174,-0.10545,-0.1162,-0.91212,-0.93285,,
43.9189,-0.10296,-0.064385,-0.73943,-0.76787,,
41.3273,-0.097388,-0.021132,-0.57244,-0.60813,,
37.4221,-0.088811,0.0096901,-0.40952,-0.45126,,
32.1241,-0.077449,0.028188,-0.2538,-0.29446,,
25.5754,-0.063574,0.029564,-0.099683,-0.13648,,
18.0838,-0.047572,0.023367,0.043167,0.0066319,,
9.6854,-0.029884,0.013677,0.17494,0.13264,,
0.79301,-0.010983,-0.011042,0.29372,0.25593,,
-8.3368,0.0086172,-0.037584,0.3954,0.36441,,
-17.6328,0.028382,-0.074475,0.48765,0.4552,,
-26.6299,0.047832,-0.11539,0.57259,0.54658,,
-35.2658,0.06648,-0.16312,0.6512,0.63834,,
-43.3421,0.083892,-0.20071,0.73208,0.7128,,
-50.5389,0.099716,-0.23943,0.80315,0.78567,,
-56.9045,0.11364,-0.27444,0.86775,0.84781,,
-62.1556,0.12545,-0.30343,0.92185,0.89332,,
-66.2087,0.135,-0.33926,0.95822,0.93336,,
-69.2388,0.14223,-0.35201,0.98385,0.95377,,
-71.0282,0.14715,-0.36468,1.0009,0.96426,,
-71.7835,0.14981,-0.37002,1.0105,0.97789,,
-71.5889,0.15035,-0.36337,1.0131,0.96598,,
-70.3669,0.14896,-0.3633,1.0054,0.95082,,
-68.4462,0.14582,-0.34976,0.98666,0.93659,,
-65.7473,0.14116,-0.32243,0.94704,0.89265,,
-62.3817,0.13522,-0.29523,0.8891,0.8476,,
-58.628,0.12821,-0.25867,0.82295,0.79328,,
-54.3916,0.12034,-0.2208,0.7464,0.72756,,
-49.9496,0.11181,-0.18895,0.66667,0.65947,,
-45.3623,0.10277,-0.1432,0.58085,0.58132,,
-40.527,0.093341,-0.11279,0.49292,0.50914,,
-35.7319,0.083635,-0.077556,0.40176,0.42972,,
-30.8101,0.073722,-0.038572,0.30192,0.33788,,
-25.7827,0.063654,-0.017522,0.2046,0.25714,,
-20.8278,0.053445,0.00715,0.11376,0.17371,,
-15.7544,0.043127,0.029588,0.028371,0.091925,,
-10.738,0.032725,0.052449,-0.046555,0.016305,,
-5.7941,0.022273,0.078132,-0.11293,-0.049189,,
-0.78384,0.0118,0.095267,-0.17261,-0.10697,,
4.0609,0.001368,0.1102,-0.22042,-0.16318,,
8.8818,-0.0089336,0.13438,-0.26419,-0.21997,,
13.6549,-0.019001,0.14388,-0.2995,-0.26123,,
18.1109,-0.028691,0.16694,-0.32694,-0.29766,,
22.4016,-0.037832,0.18692,-0.34492,-0.33631,,
26.2814,-0.046265,0.19014,-0.355,-0.35614,,
29.6541,-0.053794,0.19885,-0.3576,-0.37566,,
32.5673,-0.060235,0.20034,-0.36073,-0.39573,,
34.7497,-0.0654,0.19824,-0.36498,-0.40633,,
36.2973,-0.06913,0.20247,-0.37283,-0.42401,,
37.1826,-0.071311,0.18924,-0.37846,-0.43229,,
37.1663,-0.071859,0.17105,-0.38322,-0.43622,,
36.4591,-0.070734,0.15888,-0.38786,-0.44651,,
34.9216,-0.067983,0.13275,-0.38579,-0.4393,,
32.5844,-0.063692,0.112,-0.38763,-0.43887,,
29.6926,-0.058032,0.085259,-0.39008,-0.43436,,
26.1581,-0.051233,0.049838,-0.38857,-0.42434,,
22.2857,-0.043591,0.02673,-0.39248,-0.42295,,
18.2769,-0.035441,-0.0038455,-0.39289,-0.4129,,
14.119,-0.027178,-0.028094,-0.38677,-0.40116,,
10.2424,-0.019206,-0.040595,-0.37727,-0.38039,,
6.6767,-0.011949,-0.05212,-0.35455,-0.34939,,
3.6134,-0.0058047,-0.051414,-0.32213,-0.31326,,
1.3756,-0.001167,-0.042065,-0.28338,-0.25917,,
-0.061229,0.0016233,-0.020568,-0.23081,-0.19959,,
-0.39931,0.002303,0.021132,-0.17261,-0.13994,,
0.47171,0.00067786,0.067431,-0.10488,-0.061208,,
2.3881,-0.0033412,0.13251,-0.0249,0.018878,,
5.5777,-0.0097505,0.20798,0.06268,0.10906,,
9.7913,-0.018431,0.29517,0.15677,0.19506,,
14.9159,-0.029174,0.39668,0.26068,0.28472,,
20.9451,-0.041654,0.49627,0.36212,0.38255,,
27.4618,-0.055437,0.60865,0.46392,0.46717,,
34.4129,-0.070045,0.71111,0.56392,0.55397,,
41.5299,-0.084905,0.81014,0.65861,0.63948,,
48.3123,-0.099415,0.90257,0.74704,0.71396,,
54.7022,-0.11296,0.98156,0.82303,0.77405,,
60.2008,-0.1249,1.0438,0.88425,0.82638,,
64.5478,-0.13468,1.0872,0.92889,0.85866,,
67.619,-0.14176,1.1007,0.95345,0.87504,,
69.0142,-0.14571,1.0954,0.95137,0.86816,,
